Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-186.9238	-250.0754	63.15164	0.000736068	0.00512138	0.00312582	0.00302373	0.00832746	0.0202835	0.00440932	0.0020434	0.00256429	0.0055255	0.00154233	0.0093774	0.00377883	0.0155849	0.00387162	0.0128373	0.00388495	0.00286625	0.00808391	0.00773356	0.00196407	0.0110017	0.00252281	0.00363182	0.0108014	0.00909496	0.00341289	0.00656676	0.00330475	0.00206458	0.00111779	0.00786633	0.00765237	0.00241753	0.00255698	0.0170623	0.00321213	0.000894048	0.0183045	0.00578112	0.000505717	0.000769478	0.00302751	0.00644402	0.00274332	0.000226873	0.00122978	0.0044317	0.0711584	0.438446	2.28078	14.0532	225.647	3.918291	0.00282128	0.0196298	0.0119809	0.0115896	0.0319184	0.0777445	0.0169005	0.00783217	0.00982866	0.0211787	0.00591159	0.0359427	0.0144839	0.0597354	0.0148395	0.0492041	0.0148906	0.010986	0.0309848	0.029642	0.00752809	0.0421683	0.00966967	0.0139204	0.0414007	0.0348601	0.0130813	0.0251698	0.0126668	0.00791333	0.00428439	0.0301509	0.0293308	0.00926616	0.00980067	0.065398	0.0123118	0.0034268	0.0701592	0.0221585	0.00193836	0.00294934	0.0116042	0.0246993	0.0105149	0.000869583	0.00471361	0.812061	0.187939	0.8120614	0.2608989
396	-179.4632	-244.1979	64.73466	0.00674903	0.0249481	0.00416071	0.0450724	0.0930092	0.0392421	0.0513931	0.0166957	0.0464363	0.0407442	0.0147054	0.012327	0.0884608	0.00350419	0.0118916	0.00954419	0.00429181	0.0225047	0.0506827	0.025375	0.00413118	0.0423095	0.00510571	0.00926095	0.0367575	0.00553395	0.0247951	0.011732	0.00936152	0.0103736	0.0176515	0.00216668	0.00400179	0.00621269	0.0162225	0.0067082	0.0322883	0.000977615	0.0305639	0.0262703	0.00517582	0.009673	0.0113255	0.00173855	0.0193513	0.0160689	0.00247242	0.0463763	0.22364	0.626717	1.59562	4.47147	21.5627	2.22052	0.00688698	0.0254581	0.00424575	0.0459937	0.0949104	0.0400442	0.0524437	0.017037	0.0473855	0.0415771	0.015006	0.0125789	0.090269	0.00357582	0.0121347	0.00973928	0.00437954	0.0229648	0.0517187	0.0258936	0.00421563	0.0431744	0.00521008	0.00945025	0.0375089	0.00564707	0.0253019	0.0119718	0.00955288	0.0105857	0.0180123	0.00221097	0.00408359	0.00633968	0.0165541	0.00684532	0.0329483	0.000997598	0.0311886	0.0268073	0.00528162	0.00987073	0.011557	0.00177409	0.0197468	0.0163973	0.00252296	0.0344611	0.965539	0.03446106	0.9799686
432	-165.4635	-228.9946	63.53109	0.0120274	0.0067401	0.00112796	0.110211	0.0908111	0.101118	0.00913278	0.00357657	0.0286288	0.0118287	0.0333648	0.0143597	0.121817	0.00545768	0.0288805	0.0256309	0.00554748	0.0364364	0.0386468	0.0896274	0.0410318	0.111587	0.0587453	0.0846679	0.0625288	0.0326704	0.0431566	0.0360274	0.000354059	0.0356465	0.0315355	0.0157265	0.0209452	0.00246966	0.0105807	0.0320059	0.08709	0.0035271	0.0161665	0.00708268	0.0103847	0.0541719	0.00201601	0.000319719	0.0431713	0.00544215	0.0423369	0.0281236	0.17523	0.580791	1.72179	5.70679	35.5573	2.582184	0.00721777	0.00404481	0.000676904	0.0661389	0.0544967	0.0606818	0.00548068	0.00214634	0.0171805	0.00709854	0.0200226	0.00861744	0.0731036	0.00327522	0.0173315	0.0153814	0.00332911	0.0218659	0.0231924	0.0537864	0.0246236	0.0669645	0.0352537	0.0508101	0.0375242	0.0196058	0.0258988	0.0216204	0.000212475	0.0213918	0.0189248	0.00943762	0.0125694	0.00148207	0.00634957	0.0192071	0.0522637	0.00211665	0.00970168	0.0042504	0.00623197	0.0325092	0.00120983	0.000191867	0.0259076	0.00326589	0.0254068	0.430189	0.569811	0.4301886	1.666359
468	-167.2368	-230.6561	63.41934	0.00207004	0.00545779	0.00634398	0.0189023	0.048295	0.01369	0.0193465	0.00353717	0.00611879	0.00237095	0.0135487	0.00304054	0.0429968	0.0211247	0.00736785	0.0020274	0.00664382	0.00817126	0.00490494	0.00109059	0.0168565	0.00466492	0.0015459	0.000303153	0.0198089	0.00752577	0.0230892	0.00461077	0.000374064	0.0384217	0.00846017	0.000588616	0.0118019	0.000547481	0.0216385	0.0080715	0.0174486	0.00446556	0.0107653	0.000792019	0.0264744	0.01633	0.0167609	9.31911e-05	0.00944775	0.014725	0.004548	0.00506691	0.0759622	0.447473	2.23477	13.1644	197.359	3.821436	0.00392642	0.0103522	0.0120331	0.0358535	0.091605	0.0259669	0.0366962	0.00670925	0.011606	0.00449717	0.025699	0.00576725	0.0815555	0.0400689	0.0139752	0.00384553	0.0126019	0.0154991	0.00930361	0.0020686	0.0319731	0.00884834	0.00293223	0.000575015	0.0375732	0.0142747	0.0437952	0.00874563	0.000709518	0.0728775	0.0160471	0.00111648	0.0223857	0.00103845	0.0410434	0.0153099	0.0330961	0.0084702	0.0204194	0.00150229	0.0502162	0.0309744	0.0317917	0.000176763	0.0179203	0.0279302	0.00862656	0.60657	0.39343	0.6065695	0.5272089
504	-182.8566	-242.7853	59.92875	0.0456689	0.0101423	0.0774625	0.253305	0.394308	0.0584103	0.0210015	0.12556	0.0415067	0.00692856	0.0668072	0.0991761	0.0417229	0.185447	0.0157847	0.0600872	0.0153763	0.0472916	0.146562	0.0352216	0.0779667	0.172926	0.0287563	0.0287588	0.187339	0.0782811	0.19127	0.0819408	0.0527168	0.127065	0.0450787	0.0219446	0.0621641	0.0832717	0.19469	0.0879231	0.167851	0.0538413	0.180528	0.0535646	0.0780695	0.0710668	0.102106	0.0463594	0.103748	0.228215	0.0399054	0.0956791	0.318377	0.699724	1.42913	3.14093	10.4516	1.696866	0.0103908	0.00230764	0.0176247	0.0576332	0.0897149	0.0132898	0.00477838	0.028568	0.00944383	0.00157642	0.0152003	0.0225651	0.00949302	0.0421938	0.00359143	0.0136714	0.00349851	0.01076	0.0333465	0.00801381	0.0177394	0.0393451	0.00654278	0.00654336	0.0426244	0.0178109	0.0435187	0.0186436	0.0119944	0.0289106	0.0102565	0.00499294	0.0141439	0.0189464	0.0442969	0.0200047	0.0381903	0.0122503	0.0410746	0.0121873	0.0177628	0.0161695	0.0232317	0.0105479	0.0236053	0.0519246	0.00907948	0.38025	0.61975	0.3802502	4.395117
540	-185.7092	-247.4695	61.7603	0.0040329	0.143421	0.0123871	0.156356	0.0579096	0.0731246	0.0577512	0.00844113	0.073787	0.0111247	0.0344742	0.101412	0.294631	0.0169762	0.00661559	0.00670688	0.0401321	0.145079	0.146496	0.0590578	0.0376502	0.0315969	0.0300183	0.00335259	0.0720389	0.082291	0.0823412	0.00313896	0.00350307	0.0157156	0.00138067	0.00901903	0.0431378	0.0878819	0.0222152	0.169153	0.0300427	0.017159	0.0162441	0.0155968	0.02519	0.137364	0.102227	0.013355	0.181761	0.027508	0.0707832	0.0261457	0.169107	0.574382	1.741	5.91341	38.2472	2.634915	0.00144986	0.0515609	0.00445326	0.0562113	0.020819	0.0262889	0.020762	0.00303465	0.026527	0.00399943	0.0123937	0.0364585	0.105922	0.00610308	0.00237835	0.00241118	0.0144278	0.0521571	0.0526666	0.0212317	0.0135355	0.0113593	0.0107918	0.00120528	0.0258985	0.0295842	0.0296023	0.00112848	0.00125938	0.00564988	0.000496362	0.00324241	0.0155084	0.0315942	0.00798653	0.0608117	0.0108006	0.00616879	0.00583988	0.00560716	0.00905601	0.0493836	0.0367514	0.00480122	0.0653444	0.00988934	0.0254471	0.37179	0.62821	0.3717896	2.781581
576	-178.4756	-240.1153	61.63972	0.020862	0.0387724	0.159713	0.0432705	0.0804957	0.0759898	0.0216209	0.00969617	0.0567341	0.00147389	0.003849	0.0549094	0.0963999	0.0291209	0.0113914	0.00201793	0.0400221	0.0399594	0.177913	0.104377	0.0603744	0.0121868	0.0340959	0.0122705	0.08312	0.0222314	0.0444058	0.046716	0.00940102	0.0293995	0.0399779	0.0164737	0.0237806	0.0489771	0.013866	0.0381627	0.0114167	0.127421	0.00329175	0.0868858	0.0304611	0.0451789	0.060826	0.00514822	0.0356519	0.0359323	0.0385553	0.00479905	0.0739764	0.44379	2.25332	13.5178	208.375	3.860709	0.0100067	0.0185977	0.0766086	0.0207553	0.0386108	0.0364495	0.0103707	0.00465089	0.0272133	0.000706971	0.00184623	0.026338	0.0462395	0.0139682	0.00546403	0.000967925	0.0191971	0.019167	0.0853382	0.0500659	0.0289594	0.00584555	0.0163545	0.0058857	0.0398696	0.0106636	0.0212998	0.0224079	0.00450932	0.0141018	0.0191759	0.00790181	0.0114067	0.0234925	0.00665101	0.0183052	0.00547615	0.0611191	0.00157893	0.0416759	0.0146111	0.0216706	0.029176	0.00246941	0.0171009	0.0172354	0.0184936	0.53905	0.46095	0.5390502	2.084797
612	-174.9462	-238.8353	63.88909	0.00193803	0.0421454	0.0142556	0.0779768	0.0191354	0.0583453	0.0180128	0.0203713	0.0330695	0.00559976	0.0155294	0.00552636	0.0501612	0.0112553	0.0240626	0.002288	0.0593954	0.090568	0.0440196	0.116109	0.0584625	0.00894205	0.00455955	0.0207185	0.0645932	0.0163859	0.00231206	0.0125871	0.000975881	0.0469656	0.0623142	0.029019	0.00108462	0.105142	0.0478915	0.00242982	0.0339982	0.0477146	0.0122266	0.010577	0.0183912	0.0252194	0.0521732	0.0379484	0.0107513	0.0174745	0.0896545	0.0369847	0.200272	0.605506	1.65151	4.99321	27.0382	2.38414	0.00125012	0.0271857	0.00919554	0.0502986	0.0123432	0.0376354	0.0116191	0.0131404	0.0213314	0.0036121	0.0100172	0.00356475	0.0323563	0.00726015	0.0155215	0.00147587	0.0383127	0.0584205	0.0283947	0.0748959	0.037711	0.00576803	0.00294112	0.0133644	0.0416656	0.0105697	0.00149138	0.00811929	0.000629488	0.0302949	0.0401955	0.0187186	0.00069963	0.0678214	0.0308922	0.00156735	0.0219304	0.0307781	0.00788669	0.00682267	0.0118632	0.0162677	0.0336541	0.0244785	0.00693511	0.0112718	0.0578312	0.224608	0.775392	0.2246076	1.550278
648	-187.8241	-251.1365	63.31237	0.0143909	0.0222337	0.0350276	0.0125379	0.0179148	0.0451558	0.00246346	0.00769657	0.00613703	0.00827453	0.00684644	0.00628054	0.0368257	0.00211099	0.00435523	0.0352155	0.0580184	0.0603318	0.0362935	0.0556782	0.0421252	0.00785229	0.082628	0.0176545	0.0318905	0.046436	0.01408	0.00829743	0.0266866	0.0256405	0.030108	0.0273413	0.000997373	0.066199	0.050898	0.000232342	0.0243285	0.0246904	0.0406506	0.01045	0.0293465	0.0490098	0.101969	0.0128664	0.0120084	0.0083896	0.0281927	0.0105406	0.108579	0.500231	1.99908	9.20989	94.8716	3.291789	0.0111147	0.0171721	0.0270534	0.00968361	0.0138364	0.0348759	0.00190264	0.00594441	0.00473991	0.0063908	0.00528781	0.00485074	0.0284422	0.00163041	0.00336374	0.0271985	0.0448102	0.046597	0.0280311	0.0430028	0.0325352	0.00606468	0.0638173	0.0136354	0.0246305	0.0358646	0.0108747	0.00640848	0.0206113	0.0198033	0.0232538	0.0211169	0.000770316	0.0511285	0.0393108	0.000179448	0.01879	0.0190695	0.0313963	0.00807101	0.0226656	0.0378525	0.0787555	0.00993729	0.00927464	0.00647967	0.0217745	0.660768	0.339232	0.6607678	1.294758
684	-200.506	-263.7143	63.20836	0.00839486	0.00987151	0.0134674	0.0036515	0.0255397	0.0317613	0.00830568	0.0014661	0.00704646	0.00724772	0.00083727	0.0123716	0.0110625	0.00918806	0.0069411	0.00646414	0.00738305	0.0134097	0.00651776	0.042303	0.0239088	0.0793044	0.00505906	0.0126627	0.0692165	0.0433587	0.00444738	0.00135857	0.0123837	0.0019194	0.00459825	0.00613281	0.0215242	0.00328729	0.00772641	0.00516283	0.0090556	0.00174869	0.0108597	0.0176468	0.00610477	0.00467161	0.00702764	0.000411372	0.00189362	0.00416801	0.019924	0.00390692	0.0669162	0.430118	2.32494	14.9441	255.956	4.009421	0.0135665	0.0159528	0.021764	0.005901	0.0412735	0.0513277	0.0134224	0.00236929	0.0113874	0.0117127	0.00135307	0.0199931	0.0178776	0.0148484	0.0112172	0.0104464	0.0119314	0.0216707	0.010533	0.0683636	0.0386378	0.12816	0.00817569	0.0204636	0.111857	0.0700698	0.00718719	0.00219551	0.0200126	0.00310184	0.007431	0.00991092	0.0347842	0.00531242	0.0124862	0.00834338	0.0146343	0.00282598	0.0175498	0.0285181	0.00986561	0.00754955	0.011357	0.000664798	0.00306019	0.00673571	0.0321981	0.264314	0.735686	0.2643137	0.6187933
720	-193.9578	-257.1673	63.20946	0.016342	0.0730047	0.00651865	0.107844	0.106417	0.0891574	0.0493413	0.0089461	0.0291475	0.00548845	0.0425354	0.0522302	0.128307	0.0181871	0.0188176	0.13427	0.0563832	0.0684422	0.0198194	0.136788	0.0656865	0.0399727	0.0380531	0.110113	0.0481698	0.189092	0.0227155	0.0356468	0.0380325	0.00454795	0.0553191	0.0713488	0.0198411	0.0289503	0.0216871	0.0459821	0.0297129	0.00742417	0.114044	0.0344357	0.129631	0.0224742	0.0311694	0.00185855	0.0259412	0.00525216	0.0332875	0.0900796	0.30915	0.693333	1.44231	3.23468	11.1013	1.740471	0.00670202	0.0299399	0.00267335	0.0442278	0.0436424	0.0365643	0.0202353	0.00366888	0.0119536	0.00225086	0.0174441	0.0214201	0.0526199	0.00745868	0.00771729	0.0550655	0.0231233	0.0280688	0.00812811	0.0560981	0.0269386	0.0163932	0.0156059	0.0451582	0.0197549	0.0775483	0.00931584	0.0146191	0.0155975	0.00186516	0.0226869	0.0292608	0.00813703	0.0118728	0.00889409	0.0188577	0.0121855	0.00304472	0.0467703	0.0141224	0.0531629	0.00921688	0.0127829	0.000762208	0.0106387	0.00215396	0.0136515	0.809363	0.190637	0.8093632	2.438376
756	-189.6608	-249.446	59.78527	0.0467087	0.017355	0.0661101	0.142474	0.0947596	0.304884	0.0197022	0.037535	0.105017	0.0319219	0.0715194	0.0960638	0.223528	0.0447123	0.013721	0.00999712	0.016993	0.185336	0.019053	0.091543	0.0589912	0.231506	0.181915	0.146048	0.207624	0.0908901	0.0621889	0.040129	0.0509646	0.0183644	0.373199	0.0509439	0.0477634	0.144311	0.0302187	0.000411793	0.0116871	0.0648131	0.159055	0.0406511	0.0532515	0.129694	0.0477472	0.00862521	0.00184353	0.0884275	0.0492168	0.032175	0.187117	0.592806	1.68689	5.34425	31.08	2.484873	0.0115919	0.00430709	0.0164069	0.0353586	0.023517	0.0756645	0.0048896	0.00931526	0.0260625	0.00792223	0.0177493	0.0238406	0.0554741	0.0110965	0.00340521	0.00248104	0.00421724	0.0459957	0.00472849	0.0227187	0.0146401	0.0574541	0.0451467	0.0362454	0.051527	0.0225566	0.0154337	0.00995902	0.0126481	0.00455759	0.0926187	0.012643	0.0118537	0.0358145	0.00749954	0.000102197	0.00290046	0.016085	0.0394735	0.0100886	0.0132157	0.0321867	0.0118497	0.00214056	0.000457517	0.0219455	0.0122144	0.221097	0.778903	0.2210965	4.029415
792	-194.0546	-256.1434	62.0888	0.0222391	0.0257048	0.0706915	0.261458	0.175286	0.0296539	0.108261	0.000161801	0.00371495	0.00768051	0.031214	0.00868034	0.0607352	0.047503	0.0359715	0.0515315	0.00682998	0.0703616	0.0413696	0.112981	0.0532407	0.0409071	0.0897345	0.084044	0.205419	0.0704215	0.00697438	0.088076	0.0108729	0.00436844	0.0959968	0.0581714	0.0061051	0.0965349	0.16874	0.00166977	0.0526159	0.00915523	0.0242077	0.120015	0.0232335	0.0446868	0.0166617	0.0542886	0.0630563	0.0454443	0.0406782	0.0381086	0.203218	0.60827	1.64401	4.92083	26.2408	2.362494	0.00809476	0.00935621	0.0257308	0.0951673	0.0638018	0.0107936	0.0394058	5.88936e-05	0.00135219	0.00279561	0.0113615	0.00315953	0.0221068	0.0172905	0.0130932	0.0187568	0.00248602	0.0256107	0.015058	0.0411235	0.0193789	0.0148897	0.0326622	0.0305909	0.0747698	0.0256325	0.00253858	0.0320585	0.00395758	0.00159005	0.0349416	0.0211736	0.00222218	0.0351375	0.0614193	0.000607773	0.0191515	0.00333239	0.0088113	0.043684	0.0084567	0.0162654	0.00606465	0.0197604	0.0229517	0.0165411	0.0148063	0.20043	0.79957	0.2004296	2.747349
828	-187.095	-247.9604	60.86532	0.00736096	0.0139979	0.0629357	0.0119721	0.0609415	0.105817	0.0295715	0.0665196	0.0255147	0.0120459	0.100709	0.0487246	0.156543	0.002849	0.0361497	0.0843036	0.077707	0.166018	0.071591	0.0265417	0.0119293	0.0232864	0.0334639	0.0165141	0.0304691	0.0324594	0.0089338	0.114203	0.181325	0.0421625	0.0324108	0.0258604	0.0383255	0.0500761	0.0686646	0.0283047	0.00437858	0.0456526	0.0520088	0.0128866	0.0399017	0.0268803	0.0696397	0.039707	0.077602	0.0486407	0.00625551	0.0027769	0.0566524	0.408345	2.44891	17.6515	360.114	4.256287	0.00315954	0.00600831	0.0270139	0.00513878	0.0261579	0.0454197	0.012693	0.0285522	0.0109517	0.00517045	0.0432274	0.020914	0.0671928	0.00122288	0.0155165	0.0361856	0.0333542	0.0712597	0.030729	0.0113925	0.00512042	0.00999522	0.0143637	0.00708835	0.0130782	0.0139325	0.00383465	0.0490195	0.07783	0.0180974	0.0139117	0.0111001	0.0164504	0.0214942	0.0294729	0.0121492	0.00187942	0.0195955	0.0223237	0.0055313	0.017127	0.0115378	0.0298914	0.0170434	0.0333091	0.020878	0.00268505	0.352703	0.647297	0.3527033	2.329755
864	-186.276	-247.798	61.52203	0.0240586	0.0334039	0.0867519	0.00460597	0.0315171	0.0365974	0.0465108	0.00204425	0.00735648	0.00860963	0.0107005	0.0162015	0.0121603	0.0202191	0.0136924	0.0693632	0.0208648	0.014979	0.00161274	0.0800267	0.0219599	0.0487908	0.00491644	0.0136603	0.119121	0.0640891	0.00793252	0.0974401	0.01078	0.0118264	0.0521369	0.0266982	0.0028177	0.000933241	0.0208257	0.00587107	0.000307251	0.0619858	0.0163669	0.00460739	0.00278174	0.030463	0.0482708	0.0163263	0.00470769	0.00371345	0.0459634	0.000873989	0.0322378	0.342482	2.91986	31.0195	1144.18	5.092171	0.0186998	0.0259635	0.0674289	0.00358004	0.024497	0.0284457	0.036151	0.00158891	0.0057179	0.00669193	0.00831705	0.0125928	0.0094517	0.0157155	0.0106426	0.0539133	0.0162174	0.0116426	0.00125352	0.0622016	0.0170686	0.0379232	0.00382136	0.0106176	0.0925879	0.0498139	0.00616564	0.0757364	0.00837891	0.00919221	0.040524	0.0207515	0.00219009	0.000725372	0.016187	0.00456335	0.000238814	0.0481791	0.0127213	0.00358114	0.00216214	0.0236777	0.037519	0.0126898	0.0036591	0.00288632	0.0357256	0.547939	0.452061	0.5479387	1.286569
900	-186.1512	-249.9526	63.80133	0.0132769	0.00624158	0.00616938	0.0027546	0.00343989	0.0108066	0.00679583	0.00742943	0.0111815	0.00204874	0.00220071	0.000317849	0.0156025	0.000390768	0.00134688	0.0161958	0.00866889	0.0198985	0.000351007	0.0105489	0.00723049	0.00248702	0.00295854	0.00253854	0.00469344	0.010457	0.0119179	0.00807937	0.00518294	0.000632293	7.63396e-05	0.00828878	0.000649072	0.00347038	0.00808622	0.00153972	0.00736591	0.00650039	0.00229941	0.0057806	0.0117014	0.00134693	0.00566626	0.0010429	0.0146275	0.00146808	0.0235892	0.00990141	0.105316	0.495492	2.0182	9.49519	100.996	3.33702	0.0434819	0.0204412	0.0202048	0.00902133	0.0112657	0.0353917	0.0222564	0.0243314	0.0366196	0.00670963	0.00720735	0.00104096	0.0510983	0.00127977	0.00441104	0.0530414	0.0283907	0.0651678	0.00114955	0.0345476	0.0236799	0.00814502	0.00968925	0.00831372	0.0153711	0.0342466	0.0390311	0.02646	0.0169742	0.00207076	0.000250013	0.0271458	0.00212571	0.0113655	0.0264824	0.0050426	0.0241234	0.0212888	0.0075306	0.0189315	0.0383221	0.00441121	0.018557	0.00341551	0.047905	0.00480796	0.0772549	0.673934	0.326066	0.673934	0.3053428
936	-189.5274	-252.7041	63.17669	0.00250548	0.00105154	0.0114231	0.0114145	0.00174605	0.0036042	0.0110713	0.00275033	0.00326986	0.00294648	0.00728498	0.000963653	0.0113577	0.00036627	0.000487852	0.000981883	0.00160257	0.00976004	0.00145247	0.00451222	0.00118894	0.00969989	0.00948754	0.00172472	0.0011433	0.00439332	0.00445437	0.00169969	0.00521715	0.000789538	0.000844448	0.00124864	0.00272416	0.00208342	0.00165808	0.00640857	0.00186775	0.00826875	0.00210586	0.00253194	0.000577135	0.000925161	0.00521215	0.0030036	0.00960793	0.00707367	0.00675399	0.00576284	0.0808829	0.456322	2.19143	12.3636	173.526	3.728378	0.0129652	0.00544143	0.0591115	0.0590673	0.00903536	0.0186508	0.0572912	0.0142323	0.0169207	0.0152473	0.0376979	0.00498666	0.0587733	0.00189535	0.00252451	0.005081	0.00829287	0.0505057	0.00751616	0.0233496	0.00615245	0.0501945	0.0490956	0.00892499	0.00591631	0.0227343	0.0230502	0.00879547	0.0269974	0.00408566	0.00436981	0.00646137	0.0140968	0.0107812	0.00858016	0.0331627	0.00966514	0.0427887	0.0108973	0.0131021	0.00298653	0.00478747	0.0269716	0.0155429	0.0497186	0.0366044	0.0349502	0.288095	0.711905	0.2880948	0.1932462
972	-186.5396	-250.4981	63.95848	0.00923631	0.00520315	0.00167546	0.0124789	0.0192004	0.0102886	0.0119511	0.00166226	0.00503053	0.00705604	0.0131077	0.00194178	0.00121128	0.003835	0.00122014	0.0307737	0.029323	0.0305525	0.00442144	0.00859415	0.00928009	0.0121925	0.00447774	0.00355542	0.00272713	8.30374e-05	0.0496026	0.031783	0.00554948	0.00511129	0.00573994	0.00854622	0.00138932	0.00592968	0.00741898	0.00296855	0.0155129	0.0312451	0.00707193	0.00444932	0.0147556	0.00131885	0.00578964	0.00242225	0.00587518	0.00677258	0.00801204	0.0106896	0.109325	0.501301	1.99481	9.14702	93.5485	3.281634	0.0197212	0.0111097	0.00357742	0.0266448	0.0409964	0.021968	0.0255177	0.00354923	0.0107411	0.0150659	0.0279873	0.00414605	0.0025863	0.00818842	0.00260522	0.0657075	0.0626099	0.0652352	0.00944059	0.0183501	0.0198147	0.0260333	0.00956079	0.00759147	0.00582291	0.0001773	0.105911	0.0678624	0.0118492	0.0109135	0.0122558	0.0182477	0.00296645	0.012661	0.0158409	0.0063384	0.0331229	0.0667141	0.0150999	0.00950012	0.0315059	0.00281598	0.0123619	0.00517195	0.0125446	0.0144607	0.0171072	0.270243	0.729757	0.270243	0.4683439
1008	-186.1794	-249.4152	63.23586	0.0263524	0.106903	0.031023	0.0559808	0.0211651	0.0173052	0.0831475	0.0300368	0.0374599	0.0162353	0.000970882	0.0215656	0.0492455	0.00110871	0.00377538	0.0885356	0.0784964	0.116312	0.012762	0.209164	0.0799551	0.198559	0.0432252	0.0267848	0.0103524	0.00484004	0.00788193	0.107269	0.0475614	0.0359521	0.0597386	0.031259	0.0324191	0.00428999	0.0517522	0.0255721	0.0017268	0.00806226	0.0420845	0.00889058	0.0114376	0.0515202	0.00481638	0.0217011	0.0380834	0.0519917	0.0114347	0.0386394	0.204593	0.609552	1.64055	4.88775	25.8803	2.352491	0.0130026	0.0527469	0.0153071	0.0276216	0.0104431	0.00853858	0.0410259	0.0148205	0.0184831	0.00801068	0.000479044	0.0106407	0.0242983	0.000547049	0.00186282	0.0436845	0.038731	0.0573897	0.00629692	0.103204	0.0394508	0.0979715	0.0213278	0.0132159	0.00510797	0.00238813	0.00388904	0.0529276	0.0234673	0.0177392	0.0294757	0.0154236	0.015996	0.00211673	0.0255351	0.0126175	0.000852022	0.00397801	0.020765	0.00438671	0.00564343	0.0254206	0.00237646	0.0107076	0.0187908	0.0256533	0.00564203	0.128741	0.871259	0.1287412	2.026706
1044	-194.5608	-257.1355	62.57472	0.210179	0.0925536	0.0261004	0.0395437	0.073938	0.0569338	0.0187245	0.0591057	0.00931312	0.151333	0.0047639	0.0296635	0.00364386	0.00203165	0.00697654	0.113637	0.0152096	0.128906	0.0546946	0.0812367	0.0254063	0.106101	0.000358747	0.112891	0.0249938	0.0365237	0.0783212	0.198166	0.000438907	0.0830638	0.0821333	0.085334	0.0643656	0.0633076	0.0615475	0.0171202	0.00762462	0.158847	0.0299834	0.0343343	0.0852711	0.0118086	0.0356682	0.00271272	0.0751362	0.00541732	0.0461693	0.0688245	0.271122	0.665515	1.5026	3.68838	14.5297	1.935074	0.077513	0.0341333	0.0096257	0.0145835	0.0272679	0.0209969	0.00690551	0.0217979	0.00343463	0.055811	0.0017569	0.0109397	0.00134384	0.00074926	0.00257291	0.0419089	0.00560923	0.0475398	0.0201711	0.0299597	0.00936971	0.0391296	0.000132304	0.0416337	0.00921758	0.0134697	0.0288844	0.0730827	0.000161867	0.0306335	0.0302903	0.0314707	0.0237377	0.0233475	0.0226984	0.00631385	0.00281192	0.0585819	0.0110577	0.0126623	0.0314475	0.00435496	0.0131543	0.00100044	0.0277098	0.00199788	0.017027	0.0102823	0.989718	0.0102823	2.711536
