Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
6084	-174.0603	-237.0429	62.98259	0.00313027	0.0325221	0.0386902	0.00960425	0.0765254	0.0622672	1.90595e-06	0.0312753	0.00215145	0.0442274	0.0348441	0.00457586	0.0854732	0.00377222	0.000539437	0.0108014	0.00314617	0.0328294	0.000510191	0.051661	0.00907586	0.0149146	0.023718	0.0243741	0.103427	0.025323	0.00839479	0.00585773	0.0444882	0.0185705	0.0239051	0.0475883	0.101209	0.0590982	0.000644682	0.00976048	0.0196044	0.0373145	0.0150695	0.0274674	0.00361655	0.00118804	0.0777294	0.0422546	0.00764738	0.045835	0.0956626	0.00834747	0.096903	0.482787	2.07131	10.3196	119.797	3.460461	0.00220087	0.022866	0.0272028	0.00675268	0.0538045	0.0437796	1.34006e-06	0.0219894	0.00151267	0.0310959	0.0244986	0.00321725	0.0600956	0.00265222	0.000379274	0.00759437	0.00221205	0.0230821	0.000358712	0.0363225	0.00638118	0.0104863	0.016676	0.0171373	0.0727185	0.0178044	0.00590232	0.00411853	0.0312794	0.0130568	0.0168075	0.033459	0.0711593	0.0415516	0.000453272	0.00686253	0.0137837	0.0262355	0.0105952	0.0193121	0.00254277	0.000835303	0.054651	0.0297089	0.00537682	0.0322263	0.0672597	0.289434	0.710566	0.2894343	1.422287
6120	-170.8712	-234.1693	63.29809	0.0476404	0.0772134	0.020965	0.0444029	0.181768	0.102568	0.00300082	0.00082346	0.0434436	0.0238697	0.0672502	0.0471713	0.0411656	0.00498416	0.00884233	0.0355106	0.00432421	0.118056	0.0181702	0.0293146	0.00157162	0.0604862	0.0533503	0.0429809	0.1316	0.0251607	0.0499876	0.0197258	0.074192	0.0870069	0.0131992	0.00438302	0.0651542	0.0849818	0.0140016	0.0777479	0.0103952	0.0116489	0.0469137	0.00593848	0.014769	0.0577922	0.0313588	0.0141113	0.00702704	0.0624162	0.0141561	0.0400481	0.208198	0.612882	1.63164	4.80313	24.97	2.3266	0.02379	0.0385577	0.0104692	0.0221733	0.0907688	0.0512191	0.0014985	0.000411207	0.0216942	0.0119197	0.0335824	0.0235557	0.0205567	0.00248892	0.00441555	0.0177328	0.00215936	0.0589529	0.00907358	0.0146387	0.000784811	0.0302047	0.0266413	0.0214632	0.0657164	0.0125644	0.0249621	0.00985037	0.0370489	0.0434482	0.00659123	0.00218873	0.0325358	0.042437	0.0069919	0.0388246	0.00519101	0.00581707	0.0234271	0.00296547	0.00737511	0.0288594	0.0156595	0.00704672	0.00350906	0.0311685	0.00706907	0.73856	0.26144	0.7385597	2.002541
6156	-166.7329	-229.3123	62.5794	0.0350077	0.0679483	0.00509549	0.0200995	0.20719	0.0469416	0.0198277	0.0135408	0.0163678	0.0442978	0.0553575	0.0152895	0.0230305	0.0137603	0.00170176	0.0236157	0.00198578	0.0285797	0.0074861	0.135517	0.00399746	0.0343518	0.00748555	0.00827275	0.0598551	0.0250899	0.097558	0.0498424	0.0300342	0.0308859	0.112507	0.0105093	0.0951555	0.0510429	0.0337943	0.0228326	0.0495339	0.0860078	0.00484273	0.0476014	0.033581	0.0405382	0.063804	0.0528185	0.0209936	0.111543	0.0153763	0.0142195	0.125648	0.523544	1.91006	7.95873	70.3262	3.075316	0.0176584	0.0342741	0.00257024	0.0101385	0.10451	0.023678	0.0100014	0.00683017	0.00825618	0.0223445	0.0279231	0.00771224	0.0116169	0.00694091	0.000858391	0.0119121	0.00100165	0.014416	0.0037761	0.0683566	0.00201638	0.0173276	0.00377582	0.00417289	0.0301918	0.0126557	0.0492097	0.0251412	0.0151497	0.0155793	0.0567502	0.00530106	0.0479978	0.0257468	0.0170463	0.0115171	0.0249856	0.0433836	0.00244274	0.0240109	0.0169388	0.0204481	0.0321836	0.0266424	0.0105895	0.056264	0.00775602	0.439378	0.560622	0.4393784	1.982496
6192	-174.3107	-235.4128	61.10203	0.0845699	0.0369317	0.0241636	0.0170098	0.100269	0.0645644	0.00615518	0.0331168	0.00467638	0.00462869	0.00689898	0.0146394	0.0264606	0.00434182	0.000216877	0.00245407	0.0142924	0.00675746	0.000411675	0.0317766	0.00160241	0.0342104	0.0203358	0.00466008	0.0285502	0.00593448	0.000227608	0.00577187	0.0626571	0.0220638	0.0304589	0.00744545	0.00639413	0.00918778	0.0438942	0.015247	0.0148534	0.0551178	0.0425613	0.011368	0.00637303	0.0134155	0.0309907	0.0164504	0.00241414	0.0284987	0.010621	0.00032049	0.0197641	0.293998	3.40138	50.5968	3120.22	5.817566	0.0832676	0.036363	0.0237915	0.0167479	0.0987249	0.0635702	0.0060604	0.0326068	0.00460437	0.0045574	0.00679273	0.0144139	0.0260531	0.00427495	0.000213537	0.00241628	0.0140723	0.0066534	0.000405335	0.0312872	0.00157773	0.0336836	0.0200227	0.00458832	0.0281106	0.00584309	0.000224103	0.00568298	0.0616922	0.021724	0.0299899	0.0073308	0.00629566	0.00904629	0.0432182	0.0150122	0.0146247	0.054269	0.0419059	0.0111929	0.00627488	0.0132089	0.0305135	0.0161971	0.00237696	0.0280598	0.0104574	0.55478	0.44522	0.5547798	1.015641
6228	-178.2895	-241.5688	63.27938	0.00290674	0.00432361	0.00107248	0.0102937	0.0273624	0.0102136	0.00326389	0.0227498	0.0103438	0.00240068	0.00704131	0.00199426	0.0165966	0.00188158	0.00109366	0.00608148	0.000650258	0.00663183	0.000272689	0.0101594	0.00602987	0.00983648	0.00553574	0.00482318	0.00399077	0.00177628	0.0011775	0.00157262	0.00257648	0.0112032	0.0239763	0.00623989	0.0127789	0.00590886	0.0193071	0.00358381	0.00914128	0.0228434	0.0123549	0.000732521	0.000734121	0.0052623	0.00404405	0.0190278	0.00243255	0.0159203	0.0161535	0.00438466	0.0707891	0.437734	2.28449	14.1265	228.068	3.926005	0.00772458	0.0114899	0.00285009	0.0273552	0.0727148	0.0271423	0.00867368	0.060457	0.0274882	0.00637975	0.0187121	0.00529969	0.044105	0.00500024	0.00290637	0.0161614	0.00172804	0.0176239	0.000724664	0.0269982	0.0160242	0.0261402	0.0147111	0.0128175	0.0106054	0.00472043	0.00312917	0.00417919	0.00684694	0.0297723	0.0637164	0.0165823	0.0339595	0.0157026	0.0513082	0.00952387	0.0242927	0.0607056	0.0328327	0.00194666	0.00195091	0.0139844	0.0107469	0.0505659	0.00646444	0.0423078	0.0429274	0.179201	0.820799	0.1792008	0.3762974
6264	-171.9014	-236.0625	64.16108	0.083281	0.0389739	0.0130197	0.024808	0.00167562	0.0429746	0.0496975	0.0699278	0.0474185	0.00914148	0.036884	0.00921992	0.0412499	0.0025927	0.0132244	0.000986316	0.0149537	0.0353927	0.00774926	0.0205947	0.00773728	0.0552139	0.0138511	0.0574544	0.160907	0.124094	0.0237651	0.186963	0.0078892	0.0175765	0.0666507	0.0118145	0.0720321	0.0302811	0.0021126	0.00878634	0.0100654	0.0163907	0.0678016	0.0137661	0.0234728	0.014534	0.00551027	0.0456128	0.00569663	0.00833993	0.0376833	0.0663622	0.266347	0.661836	1.51095	3.7545	15.0688	1.961417	0.0501763	0.0234815	0.00784429	0.0149466	0.00100955	0.0258919	0.0299424	0.0421311	0.0285694	0.00550768	0.0222224	0.00555495	0.0248528	0.00156209	0.00796762	0.000594249	0.0090095	0.0213239	0.00466888	0.0124082	0.00466167	0.0332661	0.00834518	0.0346159	0.0969456	0.0747656	0.0143184	0.112644	0.0047532	0.0105898	0.0401566	0.00711816	0.0433989	0.0182442	0.00127283	0.00529371	0.00606434	0.0098753	0.04085	0.00829399	0.0141422	0.00875666	0.00331991	0.0274814	0.00343219	0.00502476	0.022704	0.334686	0.665314	0.334686	1.659768
6300	-181.0878	-244.7889	63.70113	0.00196689	0.0420501	0.0354597	0.0278398	0.0126248	0.0375195	0.00631743	0.0245246	0.0404675	0.0119219	0.017979	0.00384422	0.0675411	0.00320446	0.0414183	0.00178271	0.00742272	0.0160961	0.00219355	0.0185767	0.000963484	0.0291985	0.00324316	0.0225178	0.0109637	0.071184	0.0313777	0.0132271	0.00401195	0.0392909	0.0364808	0.0270469	0.00589109	0.00564154	0.00419711	0.0181303	0.00263295	0.0171459	0.01863	0.0319574	0.00236911	0.00620163	0.0400156	0.00189505	0.0256217	0.00371745	0.0626646	0.0107687	0.109719	0.501863	1.99257	9.1142	92.8616	3.276305	0.00205533	0.043941	0.0370542	0.0290917	0.0131925	0.0392067	0.00660151	0.0256274	0.0422871	0.012458	0.0187874	0.00401708	0.0705781	0.00334855	0.0432807	0.00186287	0.00775649	0.0168199	0.00229219	0.019412	0.00100681	0.0305115	0.00338899	0.0235303	0.0114567	0.0743849	0.0327886	0.0138219	0.00419235	0.0410577	0.0381212	0.0282631	0.00615599	0.00589522	0.00438584	0.0189456	0.00275135	0.0179169	0.0194677	0.0333944	0.00247564	0.00648049	0.041815	0.00198026	0.0267738	0.00388461	0.0654824	0.647587	0.352413	0.6475868	0.9569685
6336	-168.2781	-232.3529	64.07477	0.0416001	0.00613515	0.0113186	0.0116562	0.0428128	0.0235272	0.0113112	0.0117717	0.00597807	0.000834878	0.0485316	0.0380285	0.0493434	0.00320565	0.000668416	0.0258846	0.00494805	0.00867396	0.000596199	0.0224076	0.0164315	0.0135185	0.0238079	0.0247354	0.00743899	0.00233004	0.00234005	0.00904299	0.0240142	0.0205184	0.0090487	0.023139	0.00576917	0.0135282	0.000680801	0.0220121	0.0287917	0.0817488	0.013131	0.00647523	0.0150949	0.0185022	0.0306493	0.00646029	0.0170275	0.0501328	0.0241336	0.0163814	0.134628	0.534941	1.86937	7.4279	61.045	2.972978	0.0472869	0.00697384	0.0128659	0.0132496	0.0486655	0.0267435	0.0128575	0.0133809	0.00679529	0.000949009	0.055166	0.0432272	0.0560889	0.00364388	0.000759791	0.0294232	0.00562446	0.00985972	0.000677701	0.0254707	0.0186777	0.0153665	0.0270626	0.0281168	0.00845592	0.00264857	0.00265995	0.0102792	0.027297	0.0233234	0.0102857	0.0263021	0.00655783	0.0153775	0.000773869	0.0250212	0.0327276	0.0929241	0.0149261	0.00736042	0.0171584	0.0210315	0.0348392	0.00734343	0.0193552	0.0569861	0.0274327	0.922874	0.0771255	0.9228745	0.8797371
6372	-176.9075	-240.9852	64.07763	0.0255589	0.0113916	0.00986475	0.0640848	0.0381912	0.0152202	0.00473147	0.021039	0.00511406	0.01218	0.0152022	0.0140621	0.0760476	0.00118123	0.00195679	0.00201052	0.00732743	0.0192842	0.00140427	0.0165461	0.00790522	0.0241647	0.0028917	0.00520493	0.00825684	0.00118555	0.0213028	0.0191792	0.0128715	0.0181641	0.00609733	0.00937272	0.00169091	0.0106796	0.0224816	0.00823878	0.00748458	0.00270849	0.0189072	0.00630843	0.00517433	0.00556159	0.0052714	0.0071126	0.00456362	0.0300167	0.0112116	0.0132096	0.121214	0.517708	1.93159	8.24988	75.7028	3.128585	0.03954	0.017623	0.0152609	0.0991402	0.0590824	0.0235458	0.00731965	0.0325476	0.00791153	0.0188427	0.023518	0.0217542	0.117647	0.00182739	0.00302718	0.0031103	0.0113356	0.029833	0.00217243	0.025597	0.0122295	0.0373831	0.0044735	0.00805211	0.0127735	0.00183406	0.0329557	0.0296704	0.0199124	0.0281001	0.00943265	0.0144997	0.00261587	0.0165214	0.0347793	0.0127455	0.0115788	0.00419008	0.0292497	0.00975924	0.00800477	0.00860387	0.00815493	0.0110033	0.00705998	0.0464363	0.0173445	0.716326	0.283674	0.7163257	0.6464062
6408	-182.7378	-247.2306	64.49278	0.0166989	0.0040178	0.0119251	0.00970996	0.00529856	0.0488114	0.0140066	0.000120533	0.0701056	0.00228696	0.0338134	0.021156	0.0449772	0.000951098	0.00206432	0.008753	0.000262892	0.0409001	0.00182866	0.0562478	0.0179837	0.0101561	0.000449226	0.00634711	0.00910956	0.0114572	0.0155274	0.0403752	0.0262017	0.0264942	0.00840677	0.0774453	0.0084328	0.00719034	0.0187341	0.00413112	0.000608315	0.00598032	0.0163154	0.00848095	9.97125e-05	0.00485709	0.0179818	0.012688	0.00282567	0.0124311	0.00749476	0.025973	0.168561	0.573803	1.74276	5.93255	38.5015	2.639706	0.0216267	0.00520346	0.0154442	0.0125754	0.00686217	0.0632156	0.0181399	0.000156102	0.0907938	0.00296185	0.0437917	0.0273992	0.05825	0.00123177	0.0026735	0.011336	0.000340471	0.0529697	0.0023683	0.0728466	0.0232907	0.0131531	0.000581793	0.00822014	0.0117978	0.0148383	0.0201095	0.0522899	0.0339339	0.0343126	0.0108876	0.100299	0.0109213	0.00931222	0.0242625	0.00535021	0.000787829	0.00774512	0.0211301	0.0109837	0.000129138	0.00629043	0.0232882	0.0164323	0.00365952	0.0160995	0.00970647	0.31823	0.68177	0.3182299	0.7721407
6444	-187.9331	-250.1067	62.17365	0.000886713	0.0546536	0.0581415	0.0173001	0.00179637	0.0740456	0.000390121	0.0391767	0.00852281	0.051975	0.0118793	0.0387059	0.121496	0.00104179	0.00239029	0.0585172	0.0230204	0.0385157	0.00789553	0.0341262	0.0114992	0.00734548	0.00286309	0.0308795	0.0431594	0.024205	0.056375	0.104467	0.00168549	0.023971	0.0147612	0.0606972	0.0213242	0.0119241	0.134475	0.0035114	0.00792136	0.0084044	0.0494924	0.024706	0.00193493	0.00837869	0.0108987	0.0265684	0.00592694	0.0578946	0.0252121	0.00274011	0.0562851	0.407517	2.45389	17.7667	364.948	4.26593	0.000622273	0.0383545	0.0408022	0.0121408	0.00126065	0.0519633	0.000273777	0.0274933	0.0059811	0.0364747	0.00833658	0.0271628	0.0852629	0.000731102	0.00167744	0.0410659	0.0161551	0.0270293	0.00554089	0.0239489	0.00806984	0.00515487	0.00200924	0.0216704	0.0302882	0.0169864	0.0395625	0.073312	0.00118284	0.0168223	0.0103591	0.0425957	0.0149648	0.00836803	0.0943714	0.00246421	0.00555901	0.005898	0.0347325	0.017338	0.00135789	0.00587995	0.00764845	0.018645	0.00415938	0.040629	0.0176932	0.271343	0.728657	0.2713431	1.424959
6480	-193.2296	-256.6724	63.44281	0.00716259	0.0044965	0.00873586	0.0025133	0.0496306	0.00769822	0.00485576	0.000665538	0.00333497	0.0273917	0.00530904	0.0169946	0.0169131	0.00479056	0.0103178	0.0109445	0.0178506	0.0173328	0.0106372	0.0180087	0.00262653	0.0135634	0.00241092	0.0419792	0.0219416	0.0103399	0.0206877	0.021706	0.0111921	0.0141649	0.0123644	0.0240749	0.00142804	0.0149413	0.00604101	0.00930832	0.00184088	0.0492543	0.0122322	0.00281178	0.00735819	0.00732446	0.00372305	0.00844106	0.00299076	0.0272668	0.0263964	0.00541841	0.078488	0.452063	2.21208	12.7408	184.556	3.772939	0.0114786	0.00720601	0.0139999	0.00402776	0.079537	0.012337	0.00778175	0.00106658	0.00534456	0.0438974	0.00850816	0.0272352	0.0271045	0.00767726	0.0165352	0.0175394	0.028607	0.0277772	0.0170469	0.0288604	0.00420922	0.0217365	0.00386369	0.067275	0.0351631	0.0165705	0.0331537	0.0347856	0.0179362	0.0227003	0.0198149	0.038582	0.00228856	0.0239446	0.0096812	0.0149173	0.00295016	0.078934	0.0196032	0.00450611	0.0117921	0.011738	0.00596648	0.0135275	0.00479293	0.0436973	0.0423024	0.525787	0.474213	0.525787	0.6239938
6516	-181.9434	-245.4082	63.46481	0.0367608	0.0388164	0.0701976	0.0302084	0.0908283	0.0254224	0.0117595	0.00737598	0.0084797	0.0987349	0.0444958	0.0136754	0.0545238	0.00400655	0.0423685	0.0257691	0.0223601	0.082102	0.0328414	0.074074	0.0185025	0.0356823	0.0635964	0.023581	0.00898554	0.00739358	0.0762369	0.0110365	0.0079456	0.0418517	0.0557818	0.0357638	0.00275045	0.00921789	0.00263144	0.0318047	0.0391526	0.106738	0.0226241	0.0244299	0.0927243	0.0249127	0.00576623	0.0297102	0.0107844	0.00596041	0.0257229	0.0242053	0.162865	0.567682	1.76155	6.14004	41.3133	2.690672	0.0224687	0.0237251	0.0429057	0.0184638	0.0555155	0.0155385	0.00718757	0.0045083	0.00518291	0.0603481	0.0271964	0.00835861	0.0333257	0.00244886	0.0258962	0.0157505	0.0136668	0.0501819	0.0200731	0.0452751	0.011309	0.0218095	0.038871	0.014413	0.00549209	0.00451906	0.0465971	0.00674568	0.00485646	0.0255804	0.0340946	0.0218593	0.00168111	0.0056341	0.00160837	0.0194395	0.0239306	0.0652399	0.0138281	0.0149319	0.0566744	0.015227	0.0035244	0.0181593	0.00659158	0.00364308	0.0157222	0.835483	0.164517	0.8354829	1.636089
6552	-187.406	-251.7084	64.30237	0.0125821	0.0337852	0.0848621	0.0140993	0.0535227	0.0235147	0.0453301	0.00724597	2.66786e-05	0.00693046	0.0168138	0.0161248	0.112213	0.00872431	0.00522049	0.0125406	0.0103384	0.0453479	0.0369427	0.0294884	0.0290153	0.0966925	0.0880292	0.00233869	0.0140324	0.0174264	0.0130325	0.0218867	0.000232014	0.0240907	0.00977289	0.00102485	0.0925675	0.00427768	0.00768773	0.0348697	0.0249145	0.0779314	0.0750178	0.0411862	0.0295095	0.043969	0.0290402	0.0192455	0.0210573	0.0691674	0.0333002	0.0593237	0.252174	0.650641	1.53695	3.96552	16.8567	2.042486	0.00840504	0.0225691	0.0566892	0.00941859	0.035754	0.0157082	0.0302813	0.00484043	1.78217e-05	0.00462966	0.0112319	0.0107716	0.0749603	0.00582798	0.00348737	0.00837735	0.00690621	0.0302931	0.0246783	0.0196987	0.0193827	0.0645922	0.0588049	0.00156228	0.00937388	0.0116411	0.00870593	0.0146207	0.000154989	0.0160929	0.00652845	0.00068462	0.0618366	0.00285756	0.00513553	0.0232935	0.0166433	0.0520594	0.0501131	0.0275131	0.0197128	0.029372	0.0193993	0.0128563	0.0140666	0.046205	0.022245	0.574778	0.425222	0.5747784	1.49697
6588	-193.698	-257.5914	63.89346	0.00467782	0.0093501	0.01442	0.0141994	0.0407836	0.0040169	0.0160132	0.00930662	0.00292262	0.0224092	0.0321286	0.0216395	0.0282647	0.00275734	0.000542295	0.00199417	0.00148463	0.0548143	0.0147052	0.0378157	0.0167635	0.0199743	0.024756	0.0527159	0.0235894	0.00218162	0.0262888	0.0250405	0.00211511	0.0181608	0.0123017	0.000343599	0.0251314	0.00165447	0.00275307	0.000138	0.00806463	0.0046383	0.0212061	0.011346	0.0333963	0.0147595	0.00657193	0.00957818	0.00630551	0.0188739	0.00892362	0.0109227	0.110481	0.502949	1.98827	9.0513	91.5522	3.266037	0.00639205	0.0127765	0.0197044	0.0194028	0.0557292	0.00548893	0.0218814	0.0127171	0.00399365	0.0306213	0.0439024	0.0295695	0.0386225	0.00376779	0.000741024	0.00272496	0.00202869	0.0749016	0.0200941	0.0516737	0.0229066	0.027294	0.0338281	0.0720342	0.032234	0.0029811	0.0359226	0.0342168	0.00289021	0.024816	0.0168098	0.000469515	0.0343411	0.00226076	0.00376195	0.000188571	0.01102	0.00633806	0.0289772	0.0155039	0.0456348	0.0201683	0.00898028	0.0130882	0.00861622	0.0257904	0.0121938	0.0375957	0.962404	0.03759574	0.7318182
6624	-189.4927	-253.5437	64.05101	0.013307	0.0090419	0.0145605	0.0201511	0.0210963	0.00773161	0.0336372	0.023102	0.0334814	0.0329932	0.0930295	0.0431978	0.0254199	0.0147464	0.00066852	0.0177364	0.00317705	0.0174009	0.00135963	0.0428262	0.0151903	0.049542	0.00199578	0.0236761	0.0279613	0.0145814	0.00276315	0.0249706	0.0188115	0.00335868	0.0686274	0.0299535	0.0233401	0.00564754	0.0155763	0.0014882	0.00152395	0.00762983	0.00605961	0.0236556	0.0180492	0.0294704	0.0105323	0.0026357	0.00700968	0.0155903	0.0135841	0.0169097	0.136728	0.537531	1.86036	7.31378	59.1375	2.950024	0.0142796	0.00970277	0.0156247	0.0216239	0.0226382	0.0082967	0.0360957	0.0247905	0.0359285	0.0354047	0.0998289	0.0463551	0.0272778	0.0158242	0.000717382	0.0190327	0.00340925	0.0186727	0.001459	0.0459564	0.0163005	0.053163	0.00214165	0.0254066	0.0300049	0.0156472	0.00296511	0.0267957	0.0201864	0.00360417	0.0736433	0.0321428	0.0250461	0.00606032	0.0167148	0.00159697	0.00163534	0.00818748	0.0065025	0.0253845	0.0193684	0.0316244	0.0113021	0.00282834	0.00752201	0.0167298	0.014577	0.634816	0.365184	0.6348158	0.9318893
6660	-183.1206	-246.3328	63.2122	0.0437448	0.0160372	0.0161429	0.0596528	0.0593851	0.0783773	0.100572	0.00745527	0.0114915	0.0251191	0.0669555	0.0621895	0.0990619	0.0280325	0.0330335	0.00449447	0.0117542	0.121727	0.019932	0.0896244	0.040548	0.0620518	0.0158675	0.0379394	0.173569	0.0229165	0.0204762	0.011492	0.0101292	0.0401858	0.0141061	0.0193402	0.00943045	0.0103682	0.0127238	0.00456067	0.0388844	0.0761459	0.0185853	0.0718193	0.0102505	0.00410534	0.0324258	0.00318159	0.0155606	0.0324847	0.0286017	0.023188	0.15949	0.563985	1.7731	6.26997	43.1258	2.721718	0.0244039	0.00894669	0.00900564	0.0332785	0.0331292	0.0437243	0.0561062	0.00415907	0.00641074	0.0140132	0.0373525	0.0346936	0.0552637	0.0156385	0.0184284	0.00250733	0.00655734	0.0679077	0.0111195	0.0499988	0.0226205	0.0346168	0.00885199	0.0211653	0.0968288	0.0127844	0.011423	0.00641103	0.00565077	0.0224184	0.00786938	0.0107893	0.00526096	0.00578409	0.00709825	0.00254426	0.0216924	0.0424795	0.0103682	0.0400658	0.00571843	0.00229025	0.0180894	0.00177491	0.00868079	0.0181222	0.015956	0.315176	0.684824	0.3151765	1.792532
6696	-182.4243	-246.096	63.67174	0.00137654	0.00521073	0.0150883	0.00684681	0.0209703	0.0313388	0.0017083	0.00107125	0.0213802	0.0148221	0.0165049	0.00233993	0.0470554	0.013346	0.017342	0.0108071	0.00712751	0.00501863	0.00630722	0.0232666	0.00627087	0.0228637	0.00721591	0.00262784	0.0299848	0.00675362	0.00993755	0.0010749	0.000857893	0.0102834	0.00555597	0.0223006	0.0195036	0.00302625	0.0168185	0.00663292	0.00446931	0.00798443	0.0156542	0.00974903	0.000387346	0.000489767	0.0207239	0.000520128	0.00791526	0.00112258	0.00668979	0.00717455	0.0900048	0.471792	2.11958	11.1105	139.382	3.569947	0.00266594	0.0100916	0.0292214	0.0132602	0.0406131	0.0606939	0.00330845	0.00207469	0.0414071	0.0287059	0.031965	0.00453175	0.0911321	0.0258472	0.0335862	0.0209301	0.0138038	0.00971956	0.0122152	0.0450604	0.0121448	0.04428	0.013975	0.00508933	0.0580716	0.0130797	0.019246	0.00208175	0.00166148	0.0199158	0.0107602	0.0431895	0.0377726	0.00586094	0.0325723	0.012846	0.0086557	0.0154634	0.0303175	0.0188809	0.000750173	0.00094853	0.040136	0.00100733	0.0153295	0.00217409	0.0129561	0.536869	0.463131	0.5368695	0.5163428
6732	-189.5995	-250.5616	60.96204	0.019431	0.0432493	0.0228108	0.0332168	0.0865049	0.0915725	0.0736691	0.142342	0.164227	0.0575241	0.0180735	0.00278449	0.153726	0.0956963	0.131196	0.000261624	0.151796	0.141958	0.0195493	0.0176359	0.0592013	0.030264	0.0138251	0.0911399	0.156854	0.0529053	0.0311516	0.113932	0.00210452	0.0612323	0.235356	0.0429359	0.0204971	0.084627	0.0489216	0.111013	0.023677	0.014723	0.0427657	0.0443411	0.0222266	0.00523558	0.177496	0.00686959	0.0151848	0.0698782	0.0940456	0.019739	0.147443	0.550334	1.81708	6.78226	50.6612	2.838162	0.00618896	0.0137753	0.00726544	0.0105799	0.0275526	0.0291667	0.0234643	0.0453372	0.0523079	0.018322	0.00575658	0.000886884	0.0489631	0.0304801	0.0417871	8.33297e-05	0.0483483	0.0452148	0.00622662	0.00561719	0.0188562	0.00963934	0.00440341	0.0290289	0.0499594	0.0168508	0.00992206	0.0362884	0.000670307	0.019503	0.0749632	0.0136755	0.00652852	0.0269545	0.015582	0.0353587	0.00754133	0.00468941	0.0136213	0.014123	0.00707938	0.00166758	0.0565341	0.00218803	0.00483651	0.0222568	0.0299544	0.521446	0.478554	0.5214464	3.139628
6768	-169.1336	-232.7527	63.61912	0.0365476	0.00512808	0.00829197	0.0169536	0.157414	0.0254846	0.0363786	0.010215	0.0303237	0.0151816	0.000239339	0.00728081	0.0663934	0.00292553	0.00539908	0.00488928	0.00845678	0.0109708	0.00154876	0.0444267	0.0588253	0.00462778	0.0137592	0.0161632	0.00242873	0.0180748	0.0263692	0.00982162	0.031087	0.0109594	0.0220806	0.0701938	0.0308155	0.0452764	0.0459505	0.0224652	0.00930226	0.000623022	0.00965465	0.0424051	0.00229693	0.00929622	0.0068971	0.0308861	0.00651123	0.010653	0.0064525	0.0110712	0.111211	0.503983	1.98419	8.9919	90.3245	3.256275	0.0345335	0.00484547	0.00783499	0.0160192	0.148739	0.0240801	0.0343737	0.00965203	0.0286525	0.014345	0.000226149	0.00687955	0.0627344	0.0027643	0.00510153	0.00461983	0.00799071	0.0103661	0.0014634	0.0419783	0.0555834	0.00437274	0.0130009	0.0152724	0.00229488	0.0170787	0.0249159	0.00928034	0.0293738	0.0103554	0.0208637	0.0663253	0.0291172	0.0427812	0.0434181	0.0212271	0.0087896	0.000588687	0.00912257	0.0400681	0.00217034	0.00878389	0.00651699	0.029184	0.00615239	0.0100659	0.0060969	0.818615	0.181385	0.8186154	1.058326
